_id,entities,conversation_id,author_id,geo,lang,attachments,public_metrics,text,created_at,id,context_annotations,text1,Polarity Score,Neutral Score,Negative Score,Positive Score,Sentiment,token
1072266989597573120,"{'hashtags': [{'start': 24, 'end': 38, 'tag': 'newcastlewest'}, {'start': 39, 'end': 58, 'tag': 'newcastlewestwalks'}, {'start': 59, 'end': 65, 'tag': 'adare'}, {'start': 66, 'end': 77, 'tag': 'adarewalks'}, {'start': 78, 'end': 101, 'tag': 'historicaltoursireland'}, {'start': 102, 'end': 125, 'tag': 'jorgenhartogstourguide'}, {'start': 126, 'end': 143, 'tag': 'therareauldtimes'}, {'start': 144, 'end': 155, 'tag': 'colimerick'}, {'start': 156, 'end': 171, 'tag': 'countylimerick'}, {'start': 172, 'end': 188, 'tag': 'wildatlanticway'}, {'start': 189, 'end': 207, 'tag': 'mywildatlanticway'}, {'start': 208, 'end': 232, 'tag': 'wildatlanticwaylimerick'}, {'start': 233, 'end': 250, 'tag': 'hiddenheartlands'}, {'start': 251, 'end': 271, 'tag': 'irelandsancienteast'}], 'urls': [{'start': 272, 'end': 295, 'url': 'https://t.co/GWQY9DodjJ', 'expanded_url': 'https://twitter.com/AdareWalks/status/1072266989597573120/photo/1', 'display_url': 'pic.twitter.com/GWQY9DodjJ', 'media_key': '3_1072266979430547459'}]}",1072266989597573120,976849456116240384,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_1072266979430547459']},"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","New quay, Newcastlewest #newcastlewest #newcastlewestwalks #adare #adarewalks #historicaltoursireland #jorgenhartogstourguide #therareauldtimes #colimerick #countylimerick #wildatlanticway #mywildatlanticway #wildatlanticwaylimerick #hiddenheartlands #irelandsancienteast https://t.co/GWQY9DodjJ",2018-12-10T23:09:06.000Z,1072266989597573120,,new quay newcastlewest newcastlewest newcastlewestwalk adare adarewalks historicaltoursireland jorgenhartogstourguide therareauldtimes colimerick countylimerick wildatlanticway mywildatlanticway wildatlanticwaylimerick hiddenheartland irelandsancienteast,0.0,1.0,0.0,0.0,Neutral,"['new', 'quay', 'newcastlewest', 'newcastlewest', 'newcastlewestwalk', 'adare', 'adarewalks', 'historicaltoursireland', 'jorgenhartogstourguide', 'therareauldtimes', 'colimerick', 'countylimerick', 'wildatlanticway', 'mywildatlanticway', 'wildatlanticwaylimerick', 'hiddenheartland', 'irelandsancienteast']"
1274075819825127429,"{'hashtags': [{'start': 137, 'end': 143, 'tag': 'adare'}], 'mentions': [{'start': 0, 'end': 15, 'username': 'ElainaFitzKane', 'id': '36702375'}, {'start': 16, 'end': 25, 'username': 'IHFcomms', 'id': '74984854'}, {'start': 26, 'end': 38, 'username': 'LeoVaradkar', 'id': '229466877'}, {'start': 39, 'end': 50, 'username': 'CMOIreland', 'id': '83242433'}, {'start': 153, 'end': 165, 'username': 'LeoVaradkar', 'id': '229466877'}, {'start': 166, 'end': 180, 'username': 'MichaelMartin', 'id': '1376189024864501761'}, {'start': 181, 'end': 190, 'username': 'IHFcomms', 'id': '74984854'}, {'start': 191, 'end': 205, 'username': 'TheAdareManor', 'id': '93829151'}], 'annotations': [{'start': 104, 'end': 106, 'probability': 0.9658, 'type': 'Place', 'normalized_text': 'USA'}, {'start': 119, 'end': 125, 'probability': 0.8917, 'type': 'Place', 'normalized_text': 'Ireland'}]}",1274043493275643904,25521305,{'place_id': '54e862bb3ff2f749'},en,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@ElainaFitzKane @IHFcomms @LeoVaradkar @CMOIreland Yes not sure if logic! need answers for couples from USA due travel Ireland September #adare with 100+@LeoVaradkar @michaelmartin @IHFcomms @TheAdareManor,2020-06-19T20:25:21.000Z,1274075819825127429,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '897370932532002818', 'name': 'Leo Varadkar', 'description': 'Taoiseach of Ireland Leo Varadkar'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '897370932532002818', 'name': 'Leo Varadkar', 'description': 'Taoiseach of Ireland Leo Varadkar'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '857603051657482241', 'name': 'Destinations', 'description': 'Destinations'}}]",elainafitzkane ms leovaradkar cmoireland yes sure logic need answer couple usa travel ireland september adare michaelmartin ms theadaremanor,0.6124,0.762,0.0,0.238,Positive,"['elainafitzkane', 'ms', 'leovaradkar', 'cmoireland', 'yes', 'sure', 'logic', 'need', 'answer', 'couple', 'usa', 'travel', 'ireland', 'september', 'adare', 'michaelmartin', 'ms', 'theadaremanor']"
603207047514062848,"{'annotations': [{'start': 15, 'end': 19, 'probability': 0.7018, 'type': 'Place', 'normalized_text': 'Adare'}, {'start': 22, 'end': 64, 'probability': 0.4714, 'type': 'Other', 'normalized_text': 'The Augustinian Friary & St Nicholas Church'}, {'start': 70, 'end': 84, 'probability': 0.9683, 'type': 'Person', 'normalized_text': 'Barbara Bingham'}], 'hashtags': [{'start': 112, 'end': 121, 'tag': 'Limerick'}], 'urls': [{'start': 122, 'end': 144, 'url': 'http://t.co/R9HnbFIVkV', 'expanded_url': 'https://twitter.com/Gilleeece/status/603207047514062848/photo/1', 'display_url': 'pic.twitter.com/R9HnbFIVkV', 'media_key': '3_603207027347755009'}]}",603207047514062848,244243685,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_603207027347755009']},"{'retweet_count': 4, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",Book launch in Adare:'The Augustinian Friary &amp; St Nicholas Church' by Barbara Bingham on Wed 24 June @ 7.30 #Limerick http://t.co/R9HnbFIVkV,2015-05-26T14:32:21.000Z,603207047514062848,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10036215643', 'name': 'Les anges 7 - Latin America'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10037631001', 'name': 'Les anges 7 - Latin America'}}, {'domain': {'id': '4', 'name': 'TV Episodes', 'description': 'Television show episodes'}, 'entity': {'id': '10037631002', 'name': 'Les anges 7 - Latin America'}}]",book launch adarethe augustinian friary amp st nicholas church barbara bingham we d 24 june 730 limerick,0.0,1.0,0.0,0.0,Neutral,"['book', 'launch', 'adarethe', 'augustinian', 'friary', 'amp', 'st', 'nicholas', 'church', 'barbara', 'bingham', 'we', 'd', '24', 'june', '730', 'limerick']"
929320102805278720,"{'mentions': [{'start': 42, 'end': 55, 'username': 'DunravenArms', 'id': '74127835'}], 'urls': [{'start': 205, 'end': 228, 'url': 'https://t.co/flsVSOXbOe', 'expanded_url': 'https://twitter.com/ManorHouseHtls/status/929320102805278720/photo/1', 'display_url': 'pic.twitter.com/flsVSOXbOe', 'media_key': '3_929319955635548160'}, {'start': 205, 'end': 228, 'url': 'https://t.co/flsVSOXbOe', 'expanded_url': 'https://twitter.com/ManorHouseHtls/status/929320102805278720/photo/1', 'display_url': 'pic.twitter.com/flsVSOXbOe', 'media_key': '3_929320015760904192'}, {'start': 205, 'end': 228, 'url': 'https://t.co/flsVSOXbOe', 'expanded_url': 'https://twitter.com/ManorHouseHtls/status/929320102805278720/photo/1', 'display_url': 'pic.twitter.com/flsVSOXbOe', 'media_key': '3_929320076989386752'}, {'start': 205, 'end': 228, 'url': 'https://t.co/flsVSOXbOe', 'expanded_url': 'https://twitter.com/ManorHouseHtls/status/929320102805278720/photo/1', 'display_url': 'pic.twitter.com/flsVSOXbOe', 'media_key': '3_929320089035460608'}], 'hashtags': [{'start': 118, 'end': 131, 'tag': 'Weekendbreak'}, {'start': 132, 'end': 141, 'tag': 'Roadtrip'}, {'start': 142, 'end': 156, 'tag': 'TravelIreland'}, {'start': 157, 'end': 179, 'tag': 'Irelandsnicestvillage'}, {'start': 180, 'end': 186, 'tag': 'Adare'}, {'start': 187, 'end': 204, 'tag': 'ManorHousehotels'}]}",929320102805278720,107008317,{'place_id': '54e862bb3ff2f749'},en,"{'media_keys': ['3_929319955635548160', '3_929320015760904192', '3_929320076989386752', '3_929320089035460608']}","{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Thanks so much to all the lovely staff in @DunravenArms 😊 Beautiful hotel great start to our @ManorHouseHtls Roadtrip #Weekendbreak #Roadtrip #TravelIreland #Irelandsnicestvillage #Adare #ManorHousehotels https://t.co/flsVSOXbOe,2017-11-11T12:09:13.000Z,929320102805278720,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '864938653063159808', 'name': 'Hospitality', 'description': 'Hospitality'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '864939492947275776', 'name': 'Hotel/Motel', 'description': 'Hotel/Motel'}}]",thank lovely staff dunravenarm beautiful hotel great start manorhousehtls roadtrip weekendbreak roadtrip travelireland irelandsnicestvillage adare manorhousehotel,0.936,0.456,0.0,0.544,Positive,"['thank', 'lovely', 'staff', 'dunravenarm', 'beautiful', 'hotel', 'great', 'start', 'manorhousehtls', 'roadtrip', 'weekendbreak', 'roadtrip', 'travelireland', 'irelandsnicestvillage', 'adare', 'manorhousehotel']"
974982153908957184,"{'annotations': [{'start': 0, 'end': 7, 'probability': 0.8039, 'type': 'Place', 'normalized_text': 'Limerick'}, {'start': 85, 'end': 92, 'probability': 0.989, 'type': 'Place', 'normalized_text': 'Limerick'}, {'start': 141, 'end': 150, 'probability': 0.7338, 'type': 'Person', 'normalized_text': 'St Patrick'}], 'urls': [{'start': 158, 'end': 181, 'url': 'https://t.co/gpO94bVQRG', 'expanded_url': 'https://twitter.com/LimerickCouncil/status/974980765539762177', 'display_url': 'twitter.com/LimerickCounci…'}], 'hashtags': [{'start': 54, 'end': 60, 'tag': 'Adare'}]}",974982153908957184,147967090,{'place_id': '54e862bb3ff2f749'},en,,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Limerick looking great!!!
Don't forget we are open in #Adare today. We are Closed in Limerick city today due to the fantastic parade!! Happy St Patrick's day https://t.co/gpO94bVQRG",2018-03-17T12:13:54.000Z,974982153908957184,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '948215860467920896', 'name': ""St. Patrick's Day 2018"", 'description': ""St. Patrick's Day 2018""}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '948215860467920896', 'name': ""St. Patrick's Day 2018"", 'description': ""St. Patrick's Day 2018""}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '948215860467920896', 'name': ""St. Patrick's Day 2018"", 'description': ""St. Patrick's Day 2018""}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '948215860467920896', 'name': ""St. Patrick's Day 2018"", 'description': ""St. Patrick's Day 2018""}}]",limerick look great do not forget open adare today close limerick city today fantastic parade happy st patrick day,0.9196,0.534,0.0,0.466,Positive,"['limerick', 'look', 'great', 'do', 'not', 'forget', 'open', 'adare', 'today', 'close', 'limerick', 'city', 'today', 'fantastic', 'parade', 'happy', 'st', 'patrick', 'day']"
1054020643132448770,"{'mentions': [{'start': 135, 'end': 151, 'username': 'GAABallylanders', 'id': '1244480251'}, {'start': 152, 'end': 161, 'username': 'AdareGAA', 'id': '429307665'}], 'annotations': [{'start': 0, 'end': 51, 'probability': 0.5977, 'type': 'Product', 'normalized_text': 'Irish Wire Products Limerick SFC Final Ballylanders'}], 'hashtags': [{'start': 109, 'end': 118, 'tag': 'Limerick'}, {'start': 119, 'end': 123, 'tag': 'GAA'}, {'start': 124, 'end': 133, 'tag': 'Football'}]}",1054020643132448770,307424440,{'place_id': '54e862bb3ff2f749'},en,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Irish Wire Products Limerick SFC Final 
Ballylanders 0-9 Adare 0-5 (HT)
Strong first half from Ballylanders 
#Limerick #GAA #Football 
@GAABallylanders @AdareGAA",2018-10-21T14:44:38.000Z,1054020643132448770,,irish wire product limerick sfc final ballylander 09 adare 05 ht strong half ballylander limerick gaa football gaaballylander adaregaa,0.5106,0.845,0.0,0.155,Positive,"['irish', 'wire', 'product', 'limerick', 'sfc', 'final', 'ballylander', '09', 'adare', '05', 'ht', 'strong', 'half', 'ballylander', 'limerick', 'gaa', 'football', 'gaaballylander', 'adaregaa']"
1063446458479927303,"{'annotations': [{'start': 28, 'end': 39, 'probability': 0.7909, 'type': 'Person', 'normalized_text': 'Lucy Erridge'}], 'urls': [{'start': 160, 'end': 183, 'url': 'https://t.co/SOkf9Ijc9F', 'expanded_url': 'https://twitter.com/LucyErridgeACA/status/1063446458479927303/photo/1', 'display_url': 'pic.twitter.com/SOkf9Ijc9F', 'media_key': '3_1063446451890593792'}], 'hashtags': [{'start': 116, 'end': 131, 'tag': 'luxuryknitwear'}, {'start': 132, 'end': 141, 'tag': 'knitwear'}, {'start': 142, 'end': 152, 'tag': 'kidmohair'}, {'start': 153, 'end': 159, 'tag': 'adare'}]}",1063446458479927303,140876991,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_1063446451890593792']},"{'retweet_count': 1, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",Kid mohair wrap designed by Lucy Erridge and hand decorated with appliquéd fabrics. A unique piece of wearable art! #luxuryknitwear #knitwear #kidmohair #adare https://t.co/SOkf9Ijc9F,2018-11-16T14:59:28.000Z,1063446458479927303,,kid mohair wrap design lucy erridge hand decorate appliquéd fabric unique piece wearable art luxuryknitwear knitwear kidmohair adare,0.4939,0.842,0.0,0.158,Positive,"['kid', 'mohair', 'wrap', 'design', 'lucy', 'erridge', 'hand', 'decorate', 'appliquéd', 'fabric', 'unique', 'piece', 'wearable', 'art', 'luxuryknitwear', 'knitwear', 'kidmohair', 'adare']"
1068144127898984448,"{'urls': [{'start': 204, 'end': 227, 'url': 'https://t.co/Y7ftaTwUKr', 'expanded_url': 'https://twitter.com/LucyErridgeACA/status/1068144127898984448/photo/1', 'display_url': 'pic.twitter.com/Y7ftaTwUKr', 'media_key': '3_1068144121133637634'}], 'annotations': [{'start': 25, 'end': 33, 'probability': 0.9678, 'type': 'Other', 'normalized_text': 'Christmas'}], 'hashtags': [{'start': 122, 'end': 140, 'tag': 'christmasshopping'}, {'start': 141, 'end': 163, 'tag': 'SmallBusinessSaturday'}, {'start': 164, 'end': 176, 'tag': 'lucyerridge'}, {'start': 178, 'end': 196, 'tag': 'giftsforchristmas'}, {'start': 197, 'end': 203, 'tag': 'adare'}]}",1068144127898984448,140876991,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_1068144121133637634']},"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Join us for our customer Christmas shopping event this Friday and Saturday- complimentary gift wrapping and €10% discount #christmasshopping #SmallBusinessSaturday #lucyerridge  #giftsforchristmas #adare https://t.co/Y7ftaTwUKr,2018-11-29T14:06:19.000Z,1068144127898984448,"[{'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1039237622088925184', 'name': 'Small Business Saturday 2018', 'description': 'Small Business Saturday 2018'}}, {'domain': {'id': '29', 'name': 'Events [Entity Service]', 'description': 'Entity Service related Events domain'}, 'entity': {'id': '1047220318169784320', 'name': 'Christmas 2018', 'description': 'Christmas 2018'}}, {'domain': {'id': '119', 'name': 'Holiday', 'description': 'Holidays like Christmas or Halloween'}, 'entity': {'id': '1047220318169784320', 'name': 'Christmas 2018', 'description': 'Christmas 2018'}}]",join customer christmas shopping event friday saturday complimentary gift wrap 10 discount christmasshopping smallbusinesssaturday lucyerridge giftsforchristma adare,0.7906,0.636,0.0,0.364,Positive,"['join', 'customer', 'christmas', 'shopping', 'event', 'friday', 'saturday', 'complimentary', 'gift', 'wrap', '10', 'discount', 'christmasshopping', 'smallbusinesssaturday', 'lucyerridge', 'giftsforchristma', 'adare']"
1405902005810483201,"{'annotations': [{'start': 45, 'end': 67, 'probability': 0.4206, 'type': 'Product', 'normalized_text': 'Baked Basque Cheesecake'}, {'start': 89, 'end': 94, 'probability': 0.9766, 'type': 'Person', 'normalized_text': 'Alicia'}], 'mentions': [{'start': 31, 'end': 41, 'username': '1826Adare', 'id': '1333861129'}], 'hashtags': [{'start': 121, 'end': 127, 'tag': 'adare'}, {'start': 128, 'end': 142, 'tag': 'outdoordining'}, {'start': 143, 'end': 150, 'tag': 'pastry'}, {'start': 151, 'end': 160, 'tag': 'desserts'}], 'urls': [{'start': 161, 'end': 184, 'url': 'https://t.co/MbRuZW6XhN', 'expanded_url': 'https://twitter.com/chefwademurphy/status/1405902005810483201/photo/1', 'display_url': 'pic.twitter.com/MbRuZW6XhN', 'media_key': '3_1405902000051605508'}]}",1405902005810483201,23739277,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_1405902000051605508']},"{'retweet_count': 3, 'reply_count': 1, 'like_count': 66, 'quote_count': 1}","One of this weeks new desserts @1826Adare . “Baked Basque Cheesecake” - cooked to order. Alicia killing it on pastry. 😍

#adare #outdoordining #pastry #desserts https://t.co/MbRuZW6XhN",2021-06-18T14:55:33.000Z,1405902005810483201,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '834828264786898945', 'name': 'Drinks', 'description': 'Drinks'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '831530561680191490', 'name': 'Cooking', 'description': 'Cooking/Baking'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '867371273248047104', 'name': 'Drink Novelty', 'description': 'Drink Novelty'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '847863957599567872', 'name': 'Desserts and baked goods', 'description': 'Desserts and baked goods'}}]",week new dessert 1826adare baked basque cheesecake cook order alicia kill pastry adare outdoordine pastry dessert,-0.6908,0.761,0.239,0.0,Negative,"['week', 'new', 'dessert', '1826adare', 'baked', 'basque', 'cheesecake', 'cook', 'order', 'alicia', 'kill', 'pastry', 'adare', 'outdoordine', 'pastry', 'dessert']"
1520169865247698944,"{'annotations': [{'start': 58, 'end': 71, 'probability': 0.9862, 'type': 'Person', 'normalized_text': 'Charlie Cassey'}, {'start': 116, 'end': 126, 'probability': 0.8261, 'type': 'Place', 'normalized_text': 'Adare Manor'}], 'mentions': [{'start': 43, 'end': 54, 'username': 'annblake78', 'id': '2263809436'}], 'hashtags': [{'start': 174, 'end': 183, 'tag': 'Limerick'}, {'start': 184, 'end': 192, 'tag': 'theatre'}], 'urls': [{'start': 193, 'end': 216, 'url': 'https://t.co/6kAfnaXaW8', 'expanded_url': 'https://twitter.com/MylesBreen1/status/1520169865247698944/photo/1', 'display_url': 'pic.twitter.com/6kAfnaXaW8', 'media_key': '3_1520169862529748992'}]}",1520169865247698944,1278358058,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_1520169862529748992']},"{'retweet_count': 3, 'reply_count': 7, 'like_count': 52, 'quote_count': 0}",Sharing a moment with my fellow councilors @annblake78  &amp; Charlie Cassey at the Mayor of Limericks Ball 2040 at the Adare Manor. ( If you were there tonight you get it!) #Limerick #theatre https://t.co/6kAfnaXaW8,2022-04-29T22:35:13.000Z,1520169865247698944,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '1280550787207147521', 'name': 'Arts & culture'}}]",sharing moment fellow councilor annblake78 amp charlie cassey mayor limerick ball 2040 adare manor tonight limerick theatre,0.4215,0.851,0.0,0.149,Positive,"['sharing', 'moment', 'fellow', 'councilor', 'annblake78', 'amp', 'charlie', 'cassey', 'mayor', 'limerick', 'ball', '2040', 'adare', 'manor', 'tonight', 'limerick', 'theatre']"
924209430987726849,"{'urls': [{'start': 148, 'end': 171, 'url': 'https://t.co/bxcOOP1Kyw', 'expanded_url': 'https://twitter.com/mccoy_chanelle/status/924209430987726849/photo/1', 'display_url': 'pic.twitter.com/bxcOOP1Kyw', 'media_key': '3_924209422234243073'}], 'annotations': [{'start': 65, 'end': 68, 'probability': 0.8555, 'type': 'Person', 'normalized_text': 'Hugh'}], 'hashtags': [{'start': 131, 'end': 137, 'tag': 'Adare'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'DunravenArms', 'id': '74127835'}, {'start': 138, 'end': 147, 'username': 'AP_McCoy', 'id': '213623352'}]}",924209430987726849,2339827479,{'place_id': '54e862bb3ff2f749'},en,{'media_keys': ['3_924209422234243073']},"{'retweet_count': 2, 'reply_count': 1, 'like_count': 21, 'quote_count': 0}","@DunravenArms hotel has the BEST roast beef in the world. Thanks Hugh &amp; team for a super evening, food&amp;service world class #Adare @AP_McCoy https://t.co/bxcOOP1Kyw",2017-10-28T09:41:13.000Z,924209430987726849,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '839159814991167489', 'name': 'Travel', 'description': 'Travel'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '864938653063159808', 'name': 'Hospitality', 'description': 'Hospitality'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '864939492947275776', 'name': 'Hotel/Motel', 'description': 'Hotel/Motel'}}]",dunravenarm hotel good roast beef world thanks hugh amp team super evening foodampservice world class adare ap_mccoy,0.8658,0.591,0.0,0.409,Positive,"['dunravenarm', 'hotel', 'good', 'roast', 'beef', 'world', 'thanks', 'hugh', 'amp', 'team', 'super', 'evening', 'foodampservice', 'world', 'class', 'adare', 'ap_mccoy']"
973505072872206338,"{'hashtags': [{'start': 75, 'end': 90, 'tag': 'Oversubscribed'}, {'start': 110, 'end': 116, 'tag': 'Adare'}, {'start': 135, 'end': 146, 'tag': 'psaireland'}], 'urls': [{'start': 183, 'end': 206, 'url': 'https://t.co/dQx73UXbYY', 'expanded_url': 'https://twitter.com/pressplaypres/status/973505072872206338/photo/1', 'display_url': 'pic.twitter.com/dQx73UXbYY', 'media_key': '3_973505059047772160'}, {'start': 183, 'end': 206, 'url': 'https://t.co/dQx73UXbYY', 'expanded_url': 'https://twitter.com/pressplaypres/status/973505072872206338/photo/1', 'display_url': 'pic.twitter.com/dQx73UXbYY', 'media_key': '3_973505059043635200'}, {'start': 183, 'end': 206, 'url': 'https://t.co/dQx73UXbYY', 'expanded_url': 'https://twitter.com/pressplaypres/status/973505072872206338/photo/1', 'display_url': 'pic.twitter.com/dQx73UXbYY', 'media_key': '3_973505059047829504'}, {'start': 183, 'end': 206, 'url': 'https://t.co/dQx73UXbYY', 'expanded_url': 'https://twitter.com/pressplaypres/status/973505072872206338/photo/1', 'display_url': 'pic.twitter.com/dQx73UXbYY', 'media_key': '3_973505059039399936'}], 'mentions': [{'start': 17, 'end': 28, 'username': 'ranidabrai', 'id': '286273182'}, {'start': 58, 'end': 74, 'username': 'DanielPriestley', 'id': '16067064'}, {'start': 94, 'end': 109, 'username': 'WoodlandsHouse', 'id': '28542581'}, {'start': 128, 'end': 134, 'username': 'psauk', 'id': '224224341'}, {'start': 164, 'end': 175, 'username': 'MoiraGeary', 'id': '96436213'}], 'annotations': [{'start': 42, 'end': 43, 'probability': 0.5243, 'type': 'Place', 'normalized_text': 'UK'}]}",973505072872206338,415057755,{'place_id': '54e862bb3ff2f749'},en,"{'media_keys': ['3_973505059047772160', '3_973505059043635200', '3_973505059047829504', '3_973505059039399936']}","{'retweet_count': 11, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",Fantastic thx to @ranidabrai for bringing UK Award winner @DanielPriestley #Oversubscribed in @WoodlandsHouse #Adare - loads of @psauk #psaireland members w us AND @MoiraGeary as MC! https://t.co/dQx73UXbYY,2018-03-13T10:24:30.000Z,973505072872206338,"[{'domain': {'id': '13', 'name': 'Place', 'description': 'Named places in the world, like Fenway Park'}, 'entity': {'id': '864488209224417283', 'name': 'United Kingdom', 'description': 'United Kingdom'}}]",fantastic thx ranidabrai bring uk award winner danielpriestley oversubscribed woodlandshouse adare load psauk psaireland member w moirageary mc,0.9246,0.492,0.0,0.508,Positive,"['fantastic', 'thx', 'ranidabrai', 'bring', 'uk', 'award', 'winner', 'danielpriestley', 'oversubscribed', 'woodlandshouse', 'adare', 'load', 'psauk', 'psaireland', 'member', 'w', 'moirageary', 'mc']"
979420613524774917,"{'hashtags': [{'start': 103, 'end': 112, 'tag': 'Limerick'}, {'start': 113, 'end': 122, 'tag': 'Football'}]}",979420613524774917,307424440,{'place_id': '54e862bb3ff2f749'},en,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}","Irish Wire Products Limerick SFC half-time
Adare 1-7 Drom-Broadford 0-4
Monaleen 1-3 Na Piarsaigh 0-1.
#Limerick #Football",2018-03-29T18:10:45.000Z,979420613524774917,,irish wire product limerick sfc halftime adare 17 drombroadford 04 monaleen 13 na piarsaigh 01 limerick football,0.0,1.0,0.0,0.0,Neutral,"['irish', 'wire', 'product', 'limerick', 'sfc', 'halftime', 'adare', '17', 'drombroadford', '04', 'monaleen', '13', 'na', 'piarsaigh', '01', 'limerick', 'football']"
